W012004072	1977-11-30	CAISSE AUTONOME DES REGLEMENTS PECUNIAIRES DES AVOCATS DE BOURG  EN BRESSE  (CARPAB)	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)	01053	01	01000	BOURG-EN-BRESSE	FEMME	false		false	1540000	1
W012004542	2011-06-10	ASSOCIATION MAL LUNEE	006070	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	25475	25	25440	QUINGEY	FEMME	false		false	3000	1
W012004658	1988-10-19	BOURG SUD	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	01053	01	01000	BOURG-EN-BRESSE	HOMME	false		false	3000	1
W012005907	2012-02-16	DANAECARE	016030	RECHERCHE	42218	42	42000	SAINT-ÉTIENNE	HOMME	true		false	4400	1
W012006139	2012-04-02	FENETRES SUR COUR	006025	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	01053	01	01000	BOURG-EN-BRESSE	FEMME	false		false	20000	1
W012008498	2014-02-01	AÉRO-CLUB NATIONAL DU PERSONNEL DES INDUSTRIES ÉLECTRIQUE ET GAZIÈRE SECTION SPORTS AÉRIENS BOURG EN BRESSE (ANEG SSA BOURG EN BRESSE)	007000	CLUBS DE LOISIRS, RELATIONS	01195	01	01250	JASSERON	HOMME	false		false	17073	1
W012010041	1983-02-07	ASSOCIATION DEPARTEMENTALE D'INFORMATION SUR LE LOGEMENT DE L'AIN (ADIL)	032520		01053	01	01000	BOURG-EN-BRESSE	FEMME	false		false	66427	1
W012011165	2018-05-29	L'IMAGINERIE	005025	INFORMATION COMMUNICATION	01053	01	01000	BOURG-EN-BRESSE	FEMME	false		false	21000	2
W012011254	2018-08-29	L' ANORDINAIRE	024045	ENVIRONNEMENT,  CADRE DE VIE	01301	01	01310	POLLIAT	NON RENSEIGNE	false		false	1400	1
W013001361	2017-02-19	CONSEIL CITOYEN LEVANT-TATTES DE FERNEY - VOLTAIRE	003060	DÉFENSE DE DROITS FONDAMENTAUX, ACTIVITÉS CIVIQUES	01160	01	01210	FERNEY-VOLTAIRE	FEMME	false		false	4500	1
W013004623	2018-12-28	CONSEIL CITOYEN QUARTIER PRIORITAIRE JACQUES PREVERT SAINT GENIS POUILLY	003060	DÉFENSE DE DROITS FONDAMENTAUX, ACTIVITÉS CIVIQUES	01354	01	01630	SAINT-GENIS-POUILLY	NON RENSEIGNE	false		false	11000	1
W014000572	2010-07-16	LES ACTEURS ECONOMIQUES DE LA PLASTICS-VALLEE	022530	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	01031	01	01100	BELLIGNAT	HOMME	true		false	4000	1
W021000266	1991-10-14	L'ECHANGEUR	006100	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	02168	02	02400	CHÂTEAU-THIERRY	HOMME	false		false	4361593	5
W021000487	1966-01-16	FOYER DE JEUNES ET D'EDUCATION POPULAIRE DE COINCY	018010	SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX	02203	02	02210	COINCY	HOMME	false		false	1000	1
W021000931	1987-07-23	ASSOCIATION POUR LA REINSERTION PROFESSIONNELLE DES HANDICAPES (ARPHA)	018050	SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX	02168	02	02400	CHÂTEAU-THIERRY	HOMME	false		false	3300	1
W021001332	2013-11-19	LE JARDIN PARTAGÉ DES COMTESSES	007070	CLUBS DE LOISIRS, RELATIONS	02168	02	02400	CHÂTEAU-THIERRY	FEMME	false		false	1800	1
W021001352	2014-01-20	AU BAS DE L'AISNE	024050	ENVIRONNEMENT,  CADRE DE VIE	02114	02	02400	BRASLES	FEMME	false		false	11700	1
W021001367	2014-03-14	PATS! MOBILITE	030050	AIDE À L'EMPLOI, DÉVELOPPEMENT LOCAL, PROMOTION DE SOLIDARITÉS ÉCONOMIQUES, VIE LOCALE	02168	02	02400	CHÂTEAU-THIERRY	HOMME	false		false	31404	2
W022000949	2010-04-02	DEMAIN MATIN	006115	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	02501	02	02860	MONTCHÂLONS	FEMME	false		false	16795	1
W022001016	2010-05-19	LES AMIS DE LA FETE DU LIVRE DE MERLIEUX	006010	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	02478	02	02000	MERLIEUX-ET-FOUQUEROLLES	FEMME	false		false	1654	3
W022001609	2007-02-08	FESTIVAL PIC'ARTS	006070	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	02490	02	02000	MONAMPTEUIL	FEMME	false		false	11567	1
W022001924	2002-04-23	ALMA 02	021000	SERVICES FAMILIAUX, SERVICES AUX PERSONNES ÂGÉES	02304	02	02800	LA    FÈRE	HOMME	false		false	8000	1
W022002257	2001-11-30	CENTRE DE FORMATIONS PERSONNALISEES 02 (CFP02)	030000	AIDE À L'EMPLOI, DÉVELOPPEMENT LOCAL, PROMOTION DE SOLIDARITÉS ÉCONOMIQUES, VIE LOCALE	02408	02	02000	LAON	HOMME	false		false	494440	4
W022002604	2016-02-04	UNION REGIONALE DES CENTRES PERMANENTS D'INITIATIVES POUR L'ENVIRONNEMENT NORD-PAS DE CALAIS-PICARDIE (URCPIE NORD-PAS DE CALAIS-PICARDIE)	015050	ÉDUCATION  FORMATION	02478	02	02000	MERLIEUX-ET-FOUQUEROLLES	FEMME	false		false	6364	1
W022002731	2016-11-07	"COLLECTIF \"DEDANS DEHORS\""	006020	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	02408	02	02000	LAON	FEMME	false		false	12000	1
